x,y,z,LABELS,IS OUTLIER
2.57,2.56,2.83,1,0
2.01,2.1,3.28,1,0
3.14,3.43,2.52,1,0
3.17,3.29,2.89,1,0
3.81,3.6,2.82,1,0
1.57,2.36,3.46,1,0
3.35,3.79,3.2,1,0
1.54,1.82,4.31,1,0
2.58,3.02,3.07,1,0
3.28,3.23,3.21,1,0
2.76,2.68,2.85,1,0
2.61,2.84,2.89,1,0
2.44,3.09,2.59,1,0
2.69,2.63,3.52,1,0
1.24,2.23,3.67,1,0
2.55,2.39,3.14,1,0
3.69,3.79,1.96,1,0
2.63,3.05,2.3,1,0
2.76,2.94,2.34,1,0
3.86,3.39,3.64,1,0
1.52,2.4,2.3,1,0
3.15,3.0,2.75,1,0
3.28,2.72,3.62,1,0
4.03,4.59,1.77,1,0
3.33,3.94,1.92,1,0
2.31,2.45,3.68,1,0
3.05,3.08,2.83,1,0
0.85,2.16,3.93,1,0
4.02,3.02,3.31,1,0
3.64,3.45,3.08,1,0
3.12,3.86,2.63,1,0
2.21,2.58,3.26,1,0
2.96,2.81,2.8,1,0
2.33,2.72,3.31,1,0
4.01,2.99,2.46,1,0
3.36,3.36,2.9,1,0
3.54,3.58,2.12,1,0
3.21,3.04,3.16,1,0
3.42,2.8,2.96,1,0
1.97,2.23,2.9,1,0
2.13,2.37,2.97,1,0
4.01,3.08,2.93,1,0
3.62,3.38,2.26,1,0
3.72,2.56,3.41,1,0
3.78,3.47,2.26,1,0
2.64,2.98,3.19,1,0
3.17,3.49,2.67,1,0
2.73,3.06,3.67,1,0
1.78,2.34,4.03,1,0
2.41,3.29,3.35,1,0
3.2,3.37,2.82,1,0
2.18,2.45,3.99,1,0
3.69,2.89,2.8,1,0
1.66,2.42,3.26,1,0
3.88,3.11,3.32,1,0
3.8,3.83,2.73,1,0
2.26,2.95,2.82,1,0
3.9,3.55,3.29,1,0
3.76,3.11,2.13,1,0
2.92,2.56,2.95,1,0
4.93,3.83,1.63,1,0
3.13,3.19,3.11,1,0
3.89,3.19,1.82,1,0
3.44,3.27,3.55,1,0
2.3,2.78,3.36,1,0
3.57,3.48,2.51,1,0
2.43,2.55,3.89,1,0
2.21,2.75,3.45,1,0
2.86,3.22,3.03,1,0
3.72,3.87,3.03,1,0
2.53,2.36,3.27,1,0
3.96,3.28,2.46,1,0
3.2,2.42,3.15,1,0
1.81,2.44,4.1,1,0
3.07,2.95,3.03,1,0
4.25,3.58,1.59,1,0
2.1,2.75,3.92,1,0
1.91,2.36,4.17,1,0
3.03,2.57,3.07,1,0
2.63,2.21,3.05,1,0
3.51,3.35,2.93,1,0
3.28,2.55,3.6,1,0
2.48,3.47,2.26,1,0
2.41,3.23,2.64,1,0
4.72,3.67,2.37,1,0
3.27,2.59,2.76,1,0
2.99,3.66,2.46,1,0
2.01,2.4,3.3,1,0
4.01,3.13,2.41,1,0
4.27,4.0,3.05,1,0
2.75,3.3,3.15,1,0
3.47,3.64,2.68,1,0
3.55,3.57,3.07,1,0
3.94,2.76,3.12,1,0
2.94,3.44,3.12,1,0
3.98,3.83,1.99,1,0
1.94,2.77,3.23,1,0
2.72,2.52,3.74,1,0
3.14,3.18,2.64,1,0
3.07,3.12,2.4,1,0
4.22,3.02,2.6,1,0
3.73,3.04,2.85,1,0
4.76,3.39,3.05,1,0
3.65,3.19,2.49,1,0
1.7,2.27,3.18,1,0
4.79,3.8,2.03,1,0
1.73,2.52,3.1,1,0
0.87,1.81,4.03,1,0
2.32,2.51,3.22,1,0
2.86,2.56,3.47,1,0
3.56,3.51,2.37,1,0
2.98,2.94,2.87,1,0
3.38,2.21,3.82,1,0
3.03,2.5,3.24,1,0
3.2,3.15,2.92,1,0
3.41,3.21,2.85,1,0
2.29,2.7,3.45,1,0
3.12,2.75,3.53,1,0
2.42,2.4,3.66,1,0
1.75,2.76,3.7,1,0
3.37,2.78,3.29,1,0
2.62,2.73,3.32,1,0
3.24,3.26,3.12,1,0
3.57,3.52,2.7,1,0
2.52,2.97,3.15,1,0
3.38,3.26,2.44,1,0
2.87,2.96,3.3,1,0
5.3,4.52,1.72,1,0
3.12,3.65,3.13,1,0
2.95,3.09,3.23,1,0
0.31,1.93,3.93,1,0
2.98,3.74,2.86,1,0
2.63,2.91,4.43,1,0
3.01,3.3,2.57,1,0
2.73,3.39,2.43,1,0
3.17,2.73,2.76,1,0
3.07,3.66,2.39,1,0
2.13,2.91,3.02,1,0
2.84,3.1,2.35,1,0
2.42,2.76,3.13,1,0
2.9,2.74,2.77,1,0
2.05,2.97,3.43,1,0
2.44,2.88,3.3,1,0
3.17,2.27,3.35,1,0
3.6,3.56,1.89,1,0
3.79,3.02,4.0,1,0
3.05,2.99,3.2,1,0
3.02,3.34,2.05,1,0
3.42,3.33,3.29,1,0
2.76,2.77,3.22,1,0
3.81,4.39,2.56,1,0
3.81,3.22,3.17,1,0
3.33,2.67,3.8,1,0
2.99,2.95,2.66,1,0
3.09,2.79,2.83,1,0
2.83,2.54,3.79,1,0
2.64,2.88,3.76,1,0
4.87,3.28,3.21,1,0
2.73,3.86,2.79,1,0
3.2,3.58,3.15,1,0
3.9,4.06,1.13,1,0
3.12,2.6,3.71,1,0
3.37,2.82,3.34,1,0
1.02,1.61,4.02,1,0
1.51,2.55,2.98,1,0
3.65,3.15,2.33,1,0
2.78,2.68,2.94,1,0
3.12,3.4,2.68,1,0
2.53,2.33,3.67,1,0
2.04,2.79,2.54,1,0
2.54,2.73,3.8,1,0
3.01,2.69,3.84,1,0
0.36,1.56,5.55,1,0
3.14,2.56,3.27,1,0
3.27,3.54,2.67,1,0
2.37,3.06,2.36,1,0
3.51,2.85,3.24,1,0
2.97,3.35,2.83,1,0
2.6,3.29,2.2,1,0
2.13,3.05,2.2,1,0
2.63,2.91,3.14,1,0
2.65,3.53,1.67,1,0
3.25,3.1,3.21,1,0
3.66,3.14,2.47,1,0
2.92,2.34,2.77,1,0
2.97,3.73,2.49,1,0
4.12,3.92,1.78,1,0
2.82,3.01,2.97,1,0
3.33,3.3,3.06,1,0
3.0,2.5,3.58,1,0
2.31,2.72,3.22,1,0
4.08,3.65,2.26,1,0
2.43,3.14,2.21,1,0
1.54,2.29,3.5,1,0
3.39,2.7,3.69,1,0
3.76,2.7,2.87,1,0
3.68,3.6,1.93,1,0
3.88,2.78,2.69,1,0
2.82,2.72,3.66,1,0
1.77,2.77,2.99,1,0
2.12,2.78,3.69,1,0
2.68,2.58,3.57,1,0
2.07,2.79,2.88,1,0
3.16,2.84,3.41,1,0
4.48,3.67,3.02,1,0
1.95,2.37,3.86,1,0
3.95,3.6,3.02,1,0
3.24,3.13,2.28,1,0
3.96,2.98,2.8,1,0
1.98,2.59,3.36,1,0
2.87,3.2,2.34,1,0
4.39,3.49,2.53,1,0
2.81,3.58,2.64,1,0
2.77,2.82,3.08,1,0
2.78,3.17,2.92,1,0
2.28,3.24,3.05,1,0
3.26,3.58,2.89,1,0
2.93,2.77,3.49,1,0
1.91,2.63,3.24,1,0
4.31,4.04,1.56,1,0
1.89,3.58,2.02,1,0
2.8,2.58,4.02,1,0
2.98,2.5,3.3,1,0
2.95,2.71,3.21,1,0
2.99,2.96,2.47,1,0
2.31,3.08,3.23,1,0
1.87,2.04,3.96,1,0
3.88,3.12,2.86,1,0
1.84,2.61,3.54,1,0
3.02,2.94,3.62,1,0
3.18,2.85,3.06,1,0
2.92,2.88,3.34,1,0
2.02,2.74,2.66,1,0
2.57,2.51,3.47,1,0
4.41,3.53,2.82,1,0
4.17,3.17,2.51,1,0
2.49,2.82,3.33,1,0
4.5,3.28,2.83,1,0
3.26,2.94,2.7,1,0
3.28,3.12,2.87,1,0
2.61,3.35,2.47,1,0
1.71,2.29,2.87,1,0
3.49,3.18,2.95,1,0
1.39,1.94,2.97,1,0
3.43,3.84,2.51,1,0
3.05,3.17,2.67,1,0
3.06,3.18,2.88,1,0
3.35,2.97,2.84,1,0
2.78,3.48,3.52,1,0
2.68,2.78,3.43,1,0
3.02,3.15,2.96,1,0
2.47,3.02,3.17,1,0
3.28,3.44,1.91,1,0
3.08,3.36,3.47,1,0
4.94,3.23,2.2,1,0
3.63,2.91,3.26,1,0
2.51,3.1,3.63,1,0
4.13,3.36,3.82,1,0
2.04,3.04,2.33,1,0
2.41,3.15,3.32,1,0
4.55,3.68,2.87,1,0
4.52,3.22,1.53,1,0
2.27,2.58,4.16,1,0
2.65,2.73,3.53,1,0
2.36,2.76,3.02,1,0
2.16,1.9,3.81,1,0
3.68,4.03,0.93,1,0
2.39,2.35,3.74,1,0
4.17,3.24,3.13,1,0
3.11,2.85,3.13,1,0
2.03,2.44,3.22,1,0
3.55,3.63,2.8,1,0
2.18,2.87,3.02,1,0
3.09,2.45,2.29,1,0
2.46,2.94,3.79,1,0
2.75,3.24,3.55,1,0
1.42,2.53,3.54,1,0
3.02,2.83,2.91,1,0
2.57,3.2,2.5,1,0
2.54,2.72,3.22,1,0
2.99,3.22,1.88,1,0
2.94,3.5,3.0,1,0
2.97,3.24,2.8,1,0
4.82,3.75,2.55,1,0
3.19,3.18,2.86,1,0
2.42,3.31,2.27,1,0
2.27,2.98,3.12,1,0
2.65,2.56,3.18,1,0
3.5,3.72,2.17,1,0
2.46,2.15,4.69,1,0
2.7,2.45,3.08,1,0
2.87,3.18,2.42,1,0
2.74,3.12,2.81,1,0
2.85,2.87,2.58,1,0
2.65,2.61,3.24,1,0
3.03,2.73,2.65,1,0
1.87,1.98,3.37,1,0
2.88,2.95,2.53,1,0
1.93,2.49,3.88,1,0
2.95,2.64,4.15,1,0
3.16,2.58,3.74,1,0
2.0,3.23,2.66,1,0
3.45,2.54,3.19,1,0
4.62,3.48,3.08,1,0
2.26,2.3,3.75,1,0
3.24,3.61,2.48,1,0
2.07,2.47,3.82,1,0
3.11,2.85,2.82,1,0
4.2,3.14,2.69,1,0
4.4,3.25,2.39,1,0
4.43,3.43,2.44,1,0
2.74,2.91,3.55,1,0
2.0,2.22,4.48,1,0
2.71,2.85,3.2,1,0
2.72,3.22,3.04,1,0
2.93,2.98,2.95,1,0
2.56,3.02,3.64,1,0
3.83,3.36,2.54,1,0
3.15,2.8,4.01,1,0
1.31,1.92,4.34,1,0
3.92,3.28,2.58,1,0
3.13,3.49,3.18,1,0
2.99,2.75,3.48,1,0
3.27,2.88,2.61,1,0
2.66,2.21,3.6,1,0
2.84,2.93,3.21,1,0
2.93,3.67,2.99,1,0
2.24,2.55,3.7,1,0
2.05,1.87,4.26,1,0
3.17,2.93,2.14,1,0
4.63,3.94,2.61,1,0
2.03,2.59,3.3,1,0
3.76,3.24,3.11,1,0
3.48,3.15,3.02,1,0
2.84,2.6,2.84,1,0
2.73,3.19,1.88,1,0
2.68,2.74,3.43,1,0
3.6,2.97,2.78,1,0
3.45,2.65,2.78,1,0
3.24,2.99,2.97,1,0
3.15,3.12,2.68,1,0
1.99,2.18,4.05,1,0
2.48,3.09,2.67,1,0
3.34,3.36,2.85,1,0
3.25,3.64,2.15,1,0
3.17,3.61,2.82,1,0
2.4,2.45,3.2,1,0
2.79,2.93,2.55,1,0
4.14,-0.73,2.47,1,1
6.78,3.9,1.5,1,1
5.55,2.21,6.02,2,1
2.54,-0.35,3.56,1,1
-1.68,2.53,1.08,1,1
2.47,0.82,3.24,1,0
3.63,7.76,2.66,7,1
2.26,0.81,1.95,1,0
3.35,3.22,-1.3,1,1
-0.12,4.06,2.28,1,1
1.18,2.66,3.44,1,0
2.18,2.79,1.43,1,0
5.8,4.5,2.46,1,0
3.07,5.1,4.38,1,0
5.26,2.3,2.92,1,1
3.34,3.58,3.35,1,0
0.58,3.11,2.3,1,1
1.7,5.54,4.93,1,1
2.33,1.22,3.49,1,0
1.0,2.42,4.72,1,0
5.81,2.26,5.29,2,1
5.72,5.36,-1.47,1,1
4.16,-0.35,1.82,1,1
2.01,3.78,3.12,1,0
2.4,3.32,2.81,1,0
5.09,-0.59,3.42,2,1
3.74,5.75,3.96,5,0
5.38,-2.76,5.73,2,1
0.99,6.71,2.76,7,1
0.24,0.4,3.01,1,1
2.48,1.51,3.03,1,0
0.96,3.53,3.6,1,0
6.98,7.41,4.76,7,1
4.01,3.85,2.96,1,0
5.36,4.8,0.13,1,1
3.44,5.87,4.08,5,0
0.83,-0.53,1.45,1,1
6.75,-0.02,3.48,2,1
2.19,2.85,2.45,1,0
0.61,1.57,-0.12,1,1
8.57,10.5,3.67,4,0
6.57,9.25,5.59,4,0
9.12,8.48,7.07,4,0
7.04,9.18,5.92,4,0
7.52,8.22,7.67,4,0
7.83,9.08,5.49,4,0
9.18,9.3,5.66,4,0
7.18,9.6,4.68,4,0
7.07,8.67,7.45,4,0
8.01,9.09,5.71,4,0
8.56,9.56,5.08,4,0
7.38,8.99,5.97,4,0
8.78,9.2,6.24,4,0
8.46,8.78,6.47,4,0
7.87,8.78,6.27,4,0
7.46,8.67,6.87,4,0
7.22,8.78,6.39,4,0
8.71,9.41,5.11,4,0
6.46,8.51,6.78,4,0
7.37,8.51,7.3,4,0
6.85,9.07,5.67,4,0
8.66,9.32,5.29,4,0
7.6,8.36,6.88,4,0
7.7,9.24,5.99,4,0
7.54,9.01,6.0,4,0
9.14,9.52,5.53,4,0
7.94,9.4,5.04,4,0
9.68,9.14,5.75,4,0
8.1,8.39,7.07,4,0
7.74,8.56,6.54,4,0
7.79,8.91,6.02,4,0
7.3,8.32,7.66,4,0
9.48,10.0,3.77,4,0
8.15,8.98,6.35,4,0
8.11,8.39,6.74,4,0
8.06,8.58,7.02,4,0
7.84,9.05,5.81,4,0
8.21,8.95,6.48,4,0
8.04,8.29,7.67,4,0
7.85,8.26,7.7,4,0
9.37,8.76,6.32,4,0
6.51,8.28,7.31,4,0
7.93,9.09,6.11,4,0
7.55,8.57,6.7,4,0
7.48,8.67,6.71,4,0
7.07,9.25,4.78,4,0
6.65,8.2,6.7,4,0
6.34,7.77,8.59,4,1
7.62,9.3,5.38,4,0
7.55,9.22,5.79,4,0
7.09,8.15,7.53,4,0
9.09,9.22,5.89,4,0
8.32,8.95,6.45,4,0
7.81,8.77,6.87,4,0
7.67,9.12,5.65,4,0
8.77,8.39,6.79,4,0
7.95,8.98,6.49,4,0
7.19,8.18,7.7,4,0
7.31,8.5,6.74,4,0
8.4,7.84,8.57,4,0
7.59,8.78,6.2,4,0
8.75,8.79,6.41,4,0
7.96,8.98,6.42,4,0
7.13,9.17,5.36,4,0
7.17,8.76,6.33,4,0
6.69,7.64,8.24,4,0
8.53,8.97,6.36,4,0
8.34,9.13,6.12,4,0
7.99,8.89,5.95,4,0
7.62,8.42,6.85,4,0
8.31,9.9,4.41,4,0
7.96,8.77,6.3,4,0
6.97,9.15,6.0,4,0
7.08,8.59,6.37,4,0
8.12,9.35,5.26,4,0
9.6,8.88,6.35,4,0
7.66,8.65,6.79,4,0
8.13,9.57,5.22,4,0
6.8,8.06,7.7,4,0
7.41,8.21,7.24,4,0
7.78,8.44,7.18,4,0
8.04,9.02,5.99,4,0
7.85,9.03,6.47,4,0
7.3,8.35,7.76,4,0
8.45,8.92,6.14,4,0
8.61,9.92,3.87,4,0
8.74,9.89,4.3,4,0
8.29,9.13,5.4,4,0
8.22,9.35,5.93,4,0
6.49,8.89,6.26,4,0
7.88,8.51,6.65,4,0
8.33,9.15,6.27,4,0
8.17,9.33,5.4,4,0
7.73,9.4,5.45,4,0
8.01,9.16,5.74,4,0
8.36,8.65,6.51,4,0
8.48,9.21,5.18,4,0
8.74,8.43,6.82,4,0
7.89,9.27,5.23,4,0
8.53,9.32,5.37,4,0
8.88,9.72,4.6,4,0
7.42,8.47,7.31,4,0
8.29,8.79,6.09,4,0
8.42,9.22,5.74,4,0
7.68,8.57,6.64,4,0
9.02,9.26,5.75,4,0
7.48,9.46,5.41,4,0
7.24,8.62,6.64,4,0
9.08,9.71,4.93,4,0
8.54,8.5,6.84,4,0
8.04,8.53,6.55,4,0
8.35,8.91,6.33,4,0
8.12,9.2,5.24,4,0
8.48,8.67,6.5,4,0
7.56,8.3,7.66,4,0
7.57,8.92,5.59,4,0
7.8,8.33,6.47,4,0
7.63,8.22,7.65,4,0
7.69,8.48,7.29,4,0
8.72,8.73,6.97,4,0
7.88,8.9,5.77,4,0
8.96,9.17,5.44,4,0
8.33,9.15,5.95,4,0
7.84,9.36,5.64,4,0
8.21,9.36,6.01,4,0
8.79,8.67,6.51,4,0
7.74,9.82,4.65,4,0
7.95,9.26,5.58,4,0
8.43,9.68,4.79,4,0
7.7,8.38,6.96,4,0
8.07,9.3,5.86,4,0
7.94,9.17,5.78,4,0
7.63,8.45,7.34,4,0
8.45,9.07,6.19,4,0
8.16,8.52,6.75,4,0
6.78,8.72,6.88,4,0
7.86,8.72,6.8,4,0
8.13,9.39,5.57,4,0
8.65,8.66,6.71,4,0
7.98,8.81,6.17,4,0
8.63,9.74,5.24,4,0
8.13,9.07,5.68,4,0
8.36,9.16,5.19,4,0
7.96,8.83,5.86,4,0
7.05,8.12,7.46,4,0
8.73,8.62,6.95,4,0
8.49,8.55,6.67,4,0
7.03,9.4,5.32,4,0
8.09,9.47,5.38,4,0
7.65,8.69,6.99,4,0
7.41,9.1,5.62,4,0
7.93,8.32,7.2,4,0
7.94,9.08,6.37,4,0
7.28,8.19,7.27,4,0
7.04,9.7,4.47,4,0
9.02,9.57,4.59,4,0
7.8,9.54,5.03,4,0
8.15,9.1,5.91,4,0
8.17,8.17,8.02,4,0
8.08,9.29,5.19,4,0
7.41,8.0,7.65,4,0
7.65,8.62,5.86,4,0
7.73,8.45,7.48,4,0
8.59,8.77,6.59,4,0
8.05,9.02,5.88,4,0
8.37,9.37,5.35,4,0
8.0,9.61,4.81,4,0
9.31,9.46,4.31,4,0
7.67,8.5,6.68,4,0
7.19,8.43,6.99,4,0
7.51,9.27,5.4,4,0
6.9,8.11,7.35,4,0
8.13,9.54,5.61,4,0
7.81,10.1,3.9,4,0
8.82,8.93,6.07,4,0
8.37,8.63,6.83,4,0
7.65,9.21,5.84,4,0
7.32,7.82,8.67,4,0
7.31,9.38,4.9,4,0
7.56,8.97,6.15,4,0
8.77,9.67,4.66,4,0
7.99,8.65,6.06,4,0
8.14,8.99,5.94,4,0
8.1,10.2,3.49,4,0
7.64,8.02,7.54,4,0
8.27,8.21,7.78,4,0
7.08,8.75,6.36,4,0
7.02,8.98,5.75,4,0
8.4,9.04,5.59,4,0
8.45,9.07,5.21,4,0
8.1,9.38,5.48,4,0
8.88,8.99,6.31,4,0
7.6,9.45,5.28,4,0
7.41,7.81,8.18,4,0
7.25,8.82,5.88,4,0
9.17,9.16,5.65,4,0
8.36,9.32,4.83,4,0
8.74,9.17,4.63,4,1
8.6,8.62,6.83,4,0
7.77,8.72,6.33,4,0
8.03,9.6,5.32,4,0
6.49,8.24,7.55,4,0
7.91,8.36,6.82,4,0
7.68,9.14,5.8,4,0
7.7,9.17,5.46,4,0
7.45,9.69,5.33,4,0
9.0,9.38,5.43,4,0
8.52,9.91,4.76,4,0
7.99,9.72,4.72,4,0
7.34,8.5,6.47,4,0
7.98,8.72,6.5,4,0
7.65,8.69,6.25,4,0
7.7,9.06,6.02,4,0
7.0,8.9,5.55,4,0
7.84,8.92,6.11,4,0
8.67,9.21,5.82,4,0
7.72,9.83,5.01,4,0
9.23,8.81,6.8,4,0
7.39,8.38,7.26,4,0
6.79,8.65,6.65,4,0
8.89,8.69,6.58,4,0
7.43,8.45,7.07,4,0
8.24,8.95,6.14,4,0
6.83,8.25,6.64,4,0
8.18,8.22,7.37,4,0
7.12,9.0,6.29,4,0
8.93,9.56,4.93,4,0
9.22,9.6,5.52,4,0
7.7,8.84,6.63,4,0
7.99,10.1,4.06,4,0
7.95,8.97,6.6,4,0
7.86,9.38,5.35,4,0
7.62,9.04,6.03,4,0
7.9,8.23,7.62,4,0
8.17,9.13,6.57,4,0
8.47,9.0,6.58,4,0
7.96,9.35,5.02,4,0
8.2,8.92,6.51,4,0
7.9,8.8,6.57,4,0
8.66,8.32,7.41,4,0
7.57,9.13,6.45,4,0
9.46,9.2,5.5,4,0
8.74,9.65,4.76,4,0
7.71,9.72,4.77,4,0
7.68,7.83,8.15,4,0
8.18,8.85,6.19,4,0
7.85,9.24,5.5,4,0
9.43,9.23,6.25,4,0
7.92,8.64,6.54,4,0
7.02,8.68,6.48,4,0
7.58,8.63,6.31,4,0
7.8,8.53,7.16,4,0
7.57,8.27,6.82,4,0
8.9,9.78,4.56,4,0
7.39,8.39,6.67,4,0
7.99,8.57,6.83,4,0
8.08,9.18,5.4,4,0
6.82,9.4,5.38,4,0
7.88,8.49,6.44,4,0
7.47,9.08,5.74,4,0
7.55,9.25,5.65,4,0
9.11,9.45,5.65,4,0
7.94,8.56,6.81,4,0
8.34,8.79,6.53,4,0
7.68,9.18,5.45,4,0
8.76,9.87,4.51,4,0
8.64,8.83,7.08,4,0
7.81,9.47,4.73,4,0
7.9,8.39,7.24,4,0
8.53,8.95,5.83,4,0
8.25,9.66,4.54,4,0
7.49,8.61,6.46,4,0
8.56,8.67,6.27,4,0
8.53,9.41,5.43,4,0
8.76,9.09,5.72,4,0
7.65,8.69,6.2,4,0
7.67,9.14,5.12,4,0
8.12,9.07,5.56,4,0
8.23,9.47,4.94,4,0
7.3,8.43,6.9,4,0
7.45,8.89,6.13,4,0
7.83,8.63,6.58,4,0
8.74,8.5,6.81,4,0
7.2,9.18,6.22,4,0
7.44,8.63,7.29,4,0
7.67,8.77,6.75,4,0
7.19,8.7,6.2,4,0
7.07,8.52,6.97,4,0
7.96,9.17,5.59,4,0
8.72,9.15,5.84,4,0
8.63,9.12,5.91,4,0
7.97,9.11,5.96,4,0
8.27,8.71,6.65,4,0
8.77,9.74,4.83,4,0
7.26,8.99,5.37,4,0
7.57,9.21,5.58,4,0
8.24,8.31,6.46,4,0
8.85,8.54,6.42,4,0
8.5,8.84,6.52,4,0
9.12,8.85,6.55,4,0
7.1,8.85,5.93,4,0
8.36,9.56,5.39,4,0
7.73,9.47,5.02,4,0
8.12,9.58,4.71,4,0
9.46,9.56,5.25,4,0
7.7,8.79,6.83,4,0
7.75,9.02,5.42,4,0
7.99,8.99,6.24,4,0
7.36,8.19,7.08,4,0
7.7,8.83,6.16,4,0
8.4,9.45,5.17,4,0
8.16,9.34,5.58,4,0
6.85,8.09,7.36,4,0
9.17,8.53,6.5,4,0
9.25,9.56,5.34,4,0
8.07,9.23,5.65,4,0
7.9,9.0,6.39,4,0
7.15,9.14,6.0,4,0
7.63,9.29,5.56,4,0
8.41,9.63,4.35,4,0
7.96,8.41,7.53,4,0
8.16,8.54,7.14,4,0
7.34,9.21,5.39,4,0
6.47,8.2,7.28,4,0
8.52,9.12,5.51,4,0
8.79,9.14,5.83,4,0
8.2,10.1,3.87,4,0
7.98,8.96,6.79,4,0
8.66,8.44,7.01,4,0
7.31,8.44,6.73,4,0
8.26,8.77,6.75,4,0
7.92,8.57,6.84,4,0
7.45,8.81,6.14,4,0
7.79,8.44,7.43,4,0
8.31,9.0,6.13,4,0
7.66,9.13,5.85,4,0
8.56,8.62,6.53,4,0
7.6,8.29,7.32,4,0
7.41,8.84,6.28,4,0
8.14,9.61,4.44,4,0
8.7,8.37,7.21,4,0
8.06,8.65,6.91,4,0
7.28,8.07,8.13,4,0
9.31,9.25,5.4,4,0
7.61,9.18,5.8,4,0
7.99,8.99,5.76,4,0
7.17,8.54,6.18,4,0
7.72,9.13,5.28,4,0
7.45,8.8,6.34,4,0
6.99,9.5,4.77,4,0
7.97,8.39,7.07,4,0
7.34,7.88,7.95,4,0
8.19,8.77,6.4,4,0
7.27,8.73,6.12,4,0
6.85,9.03,5.83,4,0
7.81,9.29,5.49,4,0
8.67,8.79,6.33,4,0
7.77,9.13,5.9,4,0
8.74,9.0,6.02,4,0
9.54,9.87,4.61,4,0
8.44,9.6,4.95,4,0
8.37,8.15,7.75,4,0
7.97,8.48,6.8,4,0
8.08,8.85,5.97,4,0
8.93,9.1,5.62,4,0
8.4,9.22,5.33,4,0
7.82,9.2,5.66,4,0
7.34,9.2,6.06,4,0
9.31,8.96,5.73,4,0
9.15,9.64,5.34,4,0
7.29,8.84,6.14,4,0
7.92,9.06,6.13,4,0
8.52,9.3,5.1,4,0
8.06,9.07,5.56,4,0
6.56,9.0,5.86,4,0
7.83,9.19,5.66,4,0
7.0,8.33,7.3,4,0
8.63,8.82,6.63,4,0
8.34,8.71,6.56,4,0
7.33,9.38,4.94,4,0
8.9,9.38,5.29,4,0
8.21,9.46,4.89,4,0
9.71,9.86,4.11,4,0
6.66,8.44,6.8,4,0
8.98,9.49,5.01,4,0
8.03,8.75,6.9,4,0
7.19,9.05,6.22,4,0
9.35,9.58,4.8,4,0
7.95,8.91,6.28,4,0
8.05,9.57,5.4,4,0
8.34,8.31,6.95,4,0
7.86,9.25,6.27,4,0
8.94,9.5,4.79,4,0
7.26,8.63,6.4,4,0
7.35,8.48,7.27,4,0
8.68,8.54,7.49,4,0
7.7,8.7,5.49,4,1
7.63,8.28,7.0,4,0
7.69,9.35,5.39,4,0
7.3,8.01,7.56,4,0
7.9,9.31,5.43,4,0
7.21,8.63,6.69,4,0
6.89,8.83,6.17,4,0
7.5,8.75,6.2,4,0
8.51,8.08,7.53,4,0
8.6,8.97,6.3,4,0
8.43,9.51,5.48,4,0
9.36,9.18,6.01,4,0
8.37,9.13,5.5,4,0
8.44,9.73,4.66,4,0
8.63,9.07,5.95,4,0
7.93,8.95,6.77,4,0
9.08,9.26,6.1,4,0
8.38,8.98,6.29,4,0
7.72,8.45,7.16,4,0
7.62,9.27,5.65,4,0
8.31,9.03,6.47,4,0
8.82,9.31,5.58,4,0
8.38,9.74,4.81,4,0
7.67,9.04,6.27,4,0
8.75,9.07,5.99,4,0
8.03,9.05,5.84,4,0
7.71,8.32,7.05,4,0
8.65,8.93,6.19,4,0
8.08,8.88,6.65,4,0
8.48,9.2,6.02,4,0
7.94,9.05,6.53,4,0
7.67,8.41,7.59,4,0
6.86,8.73,6.33,4,0
7.17,8.35,6.8,4,0
8.99,9.21,6.02,4,0
8.68,9.3,5.59,4,0
7.91,8.04,7.96,4,0
9.35,9.65,4.71,4,0
7.99,8.96,6.07,4,0
8.59,9.33,5.48,4,0
7.85,8.59,6.82,4,0
7.84,9.32,4.85,4,0
6.37,8.99,6.22,4,0
8.37,9.15,5.73,4,0
8.55,9.88,4.46,4,0
8.15,8.47,7.04,4,0
7.07,8.87,5.59,4,0
6.61,8.71,6.99,4,0
7.62,8.37,6.8,4,0
8.08,9.07,5.73,4,0
7.74,8.84,5.89,4,0
7.67,9.29,5.61,4,0
7.72,8.48,6.96,4,0
8.01,8.52,7.0,4,0
7.92,8.76,6.36,4,0
8.27,9.49,4.81,4,0
8.37,9.34,5.42,4,0
8.77,9.0,6.48,4,0
8.16,9.63,4.97,4,0
8.44,9.33,5.23,4,0
8.76,8.96,6.4,4,0
7.76,8.72,6.03,4,0
8.63,8.41,7.2,4,0
8.03,9.22,5.23,4,0
8.05,9.42,5.01,4,0
7.69,9.19,5.48,4,0
8.47,9.64,5.18,4,0
8.72,9.49,4.77,4,0
8.82,10.0,4.79,4,0
7.37,9.1,5.66,4,0
7.63,8.93,6.3,4,0
8.43,8.46,7.51,4,0
7.36,9.07,5.78,4,0
7.15,8.58,6.79,4,0
7.9,8.59,7.19,4,0
7.58,9.82,4.47,4,0
8.4,9.21,5.64,4,0
8.75,8.31,7.36,4,0
8.09,8.69,6.75,4,0
7.77,9.68,4.59,4,0
7.71,9.51,4.81,4,0
9.16,9.16,6.15,4,0
8.16,9.01,6.2,4,0
7.52,8.27,7.39,4,0
7.51,8.9,5.88,4,0
8.38,9.2,5.07,4,0
8.39,9.45,5.17,4,0
8.57,9.99,4.94,4,0
8.12,9.12,5.28,4,0
